timestamp_utc,cache_key,model,subdir
2026-09-01T03:01:18.221914+00:00,2024_reform-v-ld_orderA_bidirectional_mft_minimal_bidirectional_mft_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:01:34.936965+00:00,2024_reform-v-ld_orderB_bidirectional_mft_minimal_bidirectional_mft_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:02:07.514921+00:00,2024_reform-v-green_orderA_bidirectional_mft_minimal_bidirectional_mft_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:02:35.237187+00:00,2024_reform-v-green_orderB_bidirectional_mft_minimal_bidirectional_mft_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:03:08.484770+00:00,2024_ld-v-green_orderA_bidirectional_mft_minimal_bidirectional_mft_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:03:32.036272+00:00,2024_ld-v-green_orderB_bidirectional_mft_minimal_bidirectional_mft_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:03:57.651234+00:00,2024_lab-v-con_orderA_bidirectional_mft_minimal_bidirectional_mft_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:04:40.419391+00:00,2024_lab-v-con_orderB_bidirectional_mft_minimal_bidirectional_mft_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:05:12.569833+00:00,2024_lab-v-reform_orderA_bidirectional_mft_minimal_bidirectional_mft_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:05:42.557834+00:00,2024_lab-v-reform_orderB_bidirectional_mft_minimal_bidirectional_mft_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:06:06.631336+00:00,2024_lab-v-ld_orderA_bidirectional_mft_minimal_bidirectional_mft_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:06:32.386673+00:00,2024_lab-v-ld_orderB_bidirectional_mft_minimal_bidirectional_mft_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:06:50.057699+00:00,2024_lab-v-green_orderA_bidirectional_mft_minimal_bidirectional_mft_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:07:16.072113+00:00,2024_lab-v-green_orderB_bidirectional_mft_minimal_bidirectional_mft_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:07:53.908592+00:00,2024_con-v-reform_orderA_bidirectional_mft_minimal_bidirectional_mft_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:08:31.176372+00:00,2024_con-v-reform_orderB_bidirectional_mft_minimal_bidirectional_mft_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:08:54.879247+00:00,2024_con-v-ld_orderA_bidirectional_mft_minimal_bidirectional_mft_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:09:20.015373+00:00,2024_con-v-ld_orderB_bidirectional_mft_minimal_bidirectional_mft_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:09:43.296246+00:00,2024_con-v-green_orderA_bidirectional_mft_minimal_bidirectional_mft_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:10:03.601215+00:00,2024_con-v-green_orderB_bidirectional_mft_minimal_bidirectional_mft_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:10:27.853370+00:00,2024_reform-v-ld_orderA_bidirectional_mft_minimal_bidirectional_mft_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:11:07.203786+00:00,2024_reform-v-ld_orderB_bidirectional_mft_minimal_bidirectional_mft_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:11:29.646474+00:00,2024_reform-v-green_orderA_bidirectional_mft_minimal_bidirectional_mft_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:11:56.385820+00:00,2024_reform-v-green_orderB_bidirectional_mft_minimal_bidirectional_mft_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:12:24.361943+00:00,2024_ld-v-green_orderA_bidirectional_mft_minimal_bidirectional_mft_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:12:52.944578+00:00,2024_ld-v-green_orderB_bidirectional_mft_minimal_bidirectional_mft_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:13:20.543037+00:00,2024_lab-v-con_orderA_bidirectional_mft_minimal_bidirectional_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:13:38.615108+00:00,2024_lab-v-con_orderB_bidirectional_mft_minimal_bidirectional_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:14:11.403858+00:00,2024_lab-v-reform_orderA_bidirectional_mft_minimal_bidirectional_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:14:28.510738+00:00,2024_lab-v-reform_orderB_bidirectional_mft_minimal_bidirectional_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:14:49.180114+00:00,2024_lab-v-ld_orderA_bidirectional_mft_minimal_bidirectional_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:15:06.543824+00:00,2024_lab-v-ld_orderB_bidirectional_mft_minimal_bidirectional_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:15:22.562147+00:00,2024_lab-v-green_orderA_bidirectional_mft_minimal_bidirectional_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:15:40.724818+00:00,2024_lab-v-green_orderB_bidirectional_mft_minimal_bidirectional_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:16:02.342236+00:00,2024_con-v-reform_orderA_bidirectional_mft_minimal_bidirectional_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:16:30.413484+00:00,2024_con-v-reform_orderB_bidirectional_mft_minimal_bidirectional_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:16:50.502426+00:00,2024_con-v-ld_orderA_bidirectional_mft_minimal_bidirectional_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:17:07.351551+00:00,2024_con-v-ld_orderB_bidirectional_mft_minimal_bidirectional_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:17:17.688135+00:00,2024_con-v-green_orderA_bidirectional_mft_minimal_bidirectional_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:17:41.416371+00:00,2024_con-v-green_orderB_bidirectional_mft_minimal_bidirectional_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:18:00.013214+00:00,2024_reform-v-ld_orderA_bidirectional_mft_minimal_bidirectional_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:18:17.007015+00:00,2024_reform-v-ld_orderB_bidirectional_mft_minimal_bidirectional_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:18:30.936539+00:00,2024_reform-v-green_orderA_bidirectional_mft_minimal_bidirectional_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:18:43.533480+00:00,2024_reform-v-green_orderB_bidirectional_mft_minimal_bidirectional_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:19:13.583206+00:00,2024_ld-v-green_orderA_bidirectional_mft_minimal_bidirectional_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:19:33.611024+00:00,2024_ld-v-green_orderB_bidirectional_mft_minimal_bidirectional_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:19:57.771527+00:00,2024_lab-v-con_orderA_axis_minimal_axis_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:20:28.637087+00:00,2024_lab-v-con_orderB_axis_minimal_axis_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:20:45.880907+00:00,2024_lab-v-reform_orderA_axis_minimal_axis_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:21:11.871002+00:00,2024_lab-v-reform_orderB_axis_minimal_axis_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:21:45.920770+00:00,2024_lab-v-ld_orderA_axis_minimal_axis_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:22:07.272060+00:00,2024_lab-v-ld_orderB_axis_minimal_axis_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:22:29.493740+00:00,2024_lab-v-green_orderA_axis_minimal_axis_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:22:49.383843+00:00,2024_lab-v-green_orderB_axis_minimal_axis_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:23:11.280135+00:00,2024_con-v-reform_orderA_axis_minimal_axis_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:23:29.208671+00:00,2024_con-v-reform_orderB_axis_minimal_axis_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:24:03.855723+00:00,2024_con-v-ld_orderA_axis_minimal_axis_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:24:34.379792+00:00,2024_con-v-ld_orderB_axis_minimal_axis_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:25:02.634571+00:00,2024_con-v-green_orderA_axis_minimal_axis_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:25:40.107671+00:00,2024_con-v-green_orderB_axis_minimal_axis_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:26:14.833867+00:00,2024_reform-v-ld_orderA_axis_minimal_axis_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:26:38.498858+00:00,2024_reform-v-ld_orderB_axis_minimal_axis_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:27:27.594367+00:00,2024_reform-v-green_orderA_axis_minimal_axis_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:28:19.765600+00:00,2024_reform-v-green_orderB_axis_minimal_axis_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:28:52.851868+00:00,2024_ld-v-green_orderA_axis_minimal_axis_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:29:19.645992+00:00,2024_ld-v-green_orderB_axis_minimal_axis_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:29:38.958555+00:00,2024_lab-v-con_orderA_axis_minimal_axis_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:30:00.682452+00:00,2024_lab-v-con_orderB_axis_minimal_axis_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:30:24.351061+00:00,2024_lab-v-reform_orderA_axis_minimal_axis_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:30:46.903672+00:00,2024_lab-v-reform_orderB_axis_minimal_axis_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:31:17.793508+00:00,2024_lab-v-ld_orderA_axis_minimal_axis_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:31:58.579862+00:00,2024_lab-v-ld_orderB_axis_minimal_axis_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:32:16.546466+00:00,2024_lab-v-green_orderA_axis_minimal_axis_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:32:37.361382+00:00,2024_lab-v-green_orderB_axis_minimal_axis_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:32:53.773576+00:00,2024_con-v-reform_orderA_axis_minimal_axis_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:33:29.183862+00:00,2024_con-v-reform_orderB_axis_minimal_axis_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:33:52.183208+00:00,2024_con-v-ld_orderA_axis_minimal_axis_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:34:20.267533+00:00,2024_con-v-ld_orderB_axis_minimal_axis_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:34:37.665975+00:00,2024_con-v-green_orderA_axis_minimal_axis_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:35:05.168072+00:00,2024_con-v-green_orderB_axis_minimal_axis_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:35:27.668397+00:00,2024_reform-v-ld_orderA_axis_minimal_axis_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:35:44.265561+00:00,2024_reform-v-ld_orderB_axis_minimal_axis_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:35:58.666221+00:00,2024_reform-v-green_orderA_axis_minimal_axis_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:36:35.554530+00:00,2024_reform-v-green_orderB_axis_minimal_axis_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:36:56.791296+00:00,2024_ld-v-green_orderA_axis_minimal_axis_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:37:20.180201+00:00,2024_ld-v-green_orderB_axis_minimal_axis_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:37:50.166974+00:00,2024_lab-v-con_orderA_axis_minimal_axis_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:38:12.732102+00:00,2024_lab-v-con_orderB_axis_minimal_axis_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:38:39.160355+00:00,2024_lab-v-reform_orderA_axis_minimal_axis_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:39:03.626672+00:00,2024_lab-v-reform_orderB_axis_minimal_axis_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:39:27.679505+00:00,2024_lab-v-ld_orderA_axis_minimal_axis_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:39:50.409492+00:00,2024_lab-v-ld_orderB_axis_minimal_axis_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:40:12.936238+00:00,2024_lab-v-green_orderA_axis_minimal_axis_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:40:48.492441+00:00,2024_lab-v-green_orderB_axis_minimal_axis_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:41:21.173286+00:00,2024_con-v-reform_orderA_axis_minimal_axis_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:41:56.889955+00:00,2024_con-v-reform_orderB_axis_minimal_axis_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:42:18.527028+00:00,2024_con-v-ld_orderA_axis_minimal_axis_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:42:41.675551+00:00,2024_con-v-ld_orderB_axis_minimal_axis_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:43:04.483047+00:00,2024_con-v-green_orderA_axis_minimal_axis_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:43:25.410894+00:00,2024_con-v-green_orderB_axis_minimal_axis_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:44:03.803975+00:00,2024_reform-v-ld_orderA_axis_minimal_axis_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:44:20.097507+00:00,2024_reform-v-ld_orderB_axis_minimal_axis_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:44:35.287375+00:00,2024_reform-v-green_orderA_axis_minimal_axis_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:44:49.323776+00:00,2024_reform-v-green_orderB_axis_minimal_axis_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:45:09.699757+00:00,2024_ld-v-green_orderA_axis_minimal_axis_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:45:27.736773+00:00,2024_ld-v-green_orderB_axis_minimal_axis_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:45:54.675268+00:00,2024_lab-v-con_orderA_baseline_neutral_baseline_noprofile_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:46:16.948808+00:00,2024_lab-v-con_orderB_baseline_neutral_baseline_noprofile_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:46:31.629801+00:00,2024_lab-v-reform_orderA_baseline_neutral_baseline_noprofile_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:46:54.571072+00:00,2024_lab-v-reform_orderB_baseline_neutral_baseline_noprofile_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:47:33.752952+00:00,2024_lab-v-ld_orderA_baseline_neutral_baseline_noprofile_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:48:31.260920+00:00,2024_lab-v-ld_orderB_baseline_neutral_baseline_noprofile_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:48:57.507297+00:00,2024_lab-v-green_orderA_baseline_neutral_baseline_noprofile_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:49:33.474419+00:00,2024_lab-v-green_orderB_baseline_neutral_baseline_noprofile_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:50:01.301978+00:00,2024_con-v-reform_orderA_baseline_neutral_baseline_noprofile_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:50:22.554283+00:00,2024_con-v-reform_orderB_baseline_neutral_baseline_noprofile_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:50:57.593590+00:00,2024_con-v-ld_orderA_baseline_neutral_baseline_noprofile_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:51:44.382038+00:00,2024_con-v-ld_orderB_baseline_neutral_baseline_noprofile_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:52:03.252943+00:00,2024_con-v-green_orderA_baseline_neutral_baseline_noprofile_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:52:19.908753+00:00,2024_con-v-green_orderB_baseline_neutral_baseline_noprofile_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:52:40.850935+00:00,2024_reform-v-ld_orderA_baseline_neutral_baseline_noprofile_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:53:01.282032+00:00,2024_reform-v-ld_orderB_baseline_neutral_baseline_noprofile_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:53:19.558331+00:00,2024_reform-v-green_orderA_baseline_neutral_baseline_noprofile_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:53:37.842857+00:00,2024_reform-v-green_orderB_baseline_neutral_baseline_noprofile_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:53:59.196677+00:00,2024_ld-v-green_orderA_baseline_neutral_baseline_noprofile_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:54:40.004530+00:00,2024_ld-v-green_orderB_baseline_neutral_baseline_noprofile_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:55:11.151487+00:00,2024_lab-v-con_orderA_explicit_mft_neutral_explicit_mft_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:55:49.706535+00:00,2024_lab-v-con_orderB_explicit_mft_neutral_explicit_mft_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:56:12.640450+00:00,2024_lab-v-reform_orderA_explicit_mft_neutral_explicit_mft_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:56:43.875459+00:00,2024_lab-v-reform_orderB_explicit_mft_neutral_explicit_mft_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:57:12.181417+00:00,2024_lab-v-ld_orderA_explicit_mft_neutral_explicit_mft_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:57:48.035756+00:00,2024_lab-v-ld_orderB_explicit_mft_neutral_explicit_mft_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:58:14.317032+00:00,2024_lab-v-green_orderA_explicit_mft_neutral_explicit_mft_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:58:37.092868+00:00,2024_lab-v-green_orderB_explicit_mft_neutral_explicit_mft_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:59:11.938369+00:00,2024_con-v-reform_orderA_explicit_mft_neutral_explicit_mft_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T03:59:52.430883+00:00,2024_con-v-reform_orderB_explicit_mft_neutral_explicit_mft_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:00:24.168029+00:00,2024_con-v-ld_orderA_explicit_mft_neutral_explicit_mft_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:01:01.818275+00:00,2024_con-v-ld_orderB_explicit_mft_neutral_explicit_mft_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:01:44.974267+00:00,2024_con-v-green_orderA_explicit_mft_neutral_explicit_mft_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:02:08.854314+00:00,2024_con-v-green_orderB_explicit_mft_neutral_explicit_mft_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:02:45.154785+00:00,2024_reform-v-ld_orderA_explicit_mft_neutral_explicit_mft_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:03:17.956655+00:00,2024_reform-v-ld_orderB_explicit_mft_neutral_explicit_mft_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:03:47.214975+00:00,2024_reform-v-green_orderA_explicit_mft_neutral_explicit_mft_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:04:21.688957+00:00,2024_reform-v-green_orderB_explicit_mft_neutral_explicit_mft_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:04:45.950445+00:00,2024_ld-v-green_orderA_explicit_mft_neutral_explicit_mft_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:05:18.913897+00:00,2024_ld-v-green_orderB_explicit_mft_neutral_explicit_mft_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:05:45.438090+00:00,2024_lab-v-con_orderA_explicit_mft_neutral_explicit_mft_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:06:17.471855+00:00,2024_lab-v-con_orderB_explicit_mft_neutral_explicit_mft_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:06:48.167160+00:00,2024_lab-v-reform_orderA_explicit_mft_neutral_explicit_mft_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:07:16.475631+00:00,2024_lab-v-reform_orderB_explicit_mft_neutral_explicit_mft_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:07:40.426025+00:00,2024_lab-v-ld_orderA_explicit_mft_neutral_explicit_mft_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:08:03.722739+00:00,2024_lab-v-ld_orderB_explicit_mft_neutral_explicit_mft_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:08:21.044365+00:00,2024_lab-v-green_orderA_explicit_mft_neutral_explicit_mft_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:08:38.412005+00:00,2024_lab-v-green_orderB_explicit_mft_neutral_explicit_mft_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:08:56.723322+00:00,2024_con-v-reform_orderA_explicit_mft_neutral_explicit_mft_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:09:23.768838+00:00,2024_con-v-reform_orderB_explicit_mft_neutral_explicit_mft_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:09:41.200737+00:00,2024_con-v-ld_orderA_explicit_mft_neutral_explicit_mft_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:10:01.010306+00:00,2024_con-v-ld_orderB_explicit_mft_neutral_explicit_mft_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:10:18.621265+00:00,2024_con-v-green_orderA_explicit_mft_neutral_explicit_mft_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:10:38.744554+00:00,2024_con-v-green_orderB_explicit_mft_neutral_explicit_mft_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:11:00.876943+00:00,2024_reform-v-ld_orderA_explicit_mft_neutral_explicit_mft_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:11:16.966641+00:00,2024_reform-v-ld_orderB_explicit_mft_neutral_explicit_mft_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:11:42.532938+00:00,2024_reform-v-green_orderA_explicit_mft_neutral_explicit_mft_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:12:10.107299+00:00,2024_reform-v-green_orderB_explicit_mft_neutral_explicit_mft_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:12:34.233091+00:00,2024_ld-v-green_orderA_explicit_mft_neutral_explicit_mft_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:12:53.525385+00:00,2024_ld-v-green_orderB_explicit_mft_neutral_explicit_mft_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:13:12.064825+00:00,2024_lab-v-con_orderA_explicit_mft_neutral_explicit_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:13:34.357448+00:00,2024_lab-v-con_orderB_explicit_mft_neutral_explicit_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:13:53.480160+00:00,2024_lab-v-reform_orderA_explicit_mft_neutral_explicit_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:14:14.421510+00:00,2024_lab-v-reform_orderB_explicit_mft_neutral_explicit_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:14:34.802998+00:00,2024_lab-v-ld_orderA_explicit_mft_neutral_explicit_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:15:05.454510+00:00,2024_lab-v-ld_orderB_explicit_mft_neutral_explicit_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:15:19.145648+00:00,2024_lab-v-green_orderA_explicit_mft_neutral_explicit_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:15:54.750587+00:00,2024_lab-v-green_orderB_explicit_mft_neutral_explicit_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:16:17.515959+00:00,2024_con-v-reform_orderA_explicit_mft_neutral_explicit_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:16:43.390421+00:00,2024_con-v-reform_orderB_explicit_mft_neutral_explicit_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:17:06.522000+00:00,2024_con-v-ld_orderA_explicit_mft_neutral_explicit_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:17:27.120990+00:00,2024_con-v-ld_orderB_explicit_mft_neutral_explicit_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:17:43.344840+00:00,2024_con-v-green_orderA_explicit_mft_neutral_explicit_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:17:55.317001+00:00,2024_con-v-green_orderB_explicit_mft_neutral_explicit_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:18:13.374292+00:00,2024_reform-v-ld_orderA_explicit_mft_neutral_explicit_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:18:32.544623+00:00,2024_reform-v-ld_orderB_explicit_mft_neutral_explicit_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:18:45.674947+00:00,2024_reform-v-green_orderA_explicit_mft_neutral_explicit_mft_both_blind_gpt-5_run0,gpt-5,comparisons
